Time	Temperature[C]	Voltage[V]
---------------------------------
19:26	6.90	6.90	6.90
19:26	6.90	6.90	6.90
19:26	6.90	6.90	6.90
19:27	6.90	6.90	6.90
19:27	6.90	6.90	6.90
19:27	6.90	6.90	6.90
19:28	6.90	6.90	6.90
19:28	6.90	6.90	6.90
19:28	6.90	6.90	6.90
19:29	6.90	6.90	6.90
19:29	6.90	6.90	6.90
19:30	6.90	6.90	6.90
19:30	6.90	6.90	6.90
19:30	6.90	6.90	6.90
19:31	6.90	6.90	6.90
19:31	6.90	6.90	6.90
19:31	6.90	6.90	6.90
19:32	6.90	6.90	6.90
19:32	6.90	6.90	6.90
19:32	6.90	6.90	6.90
19:33	6.90	6.90	6.90
19:33	6.90	6.90	6.90
19:34	6.90	6.90	6.90
19:34	6.90	6.90	6.90
19:34	6.90	6.90	6.90
19:35	6.90	6.90	6.90
19:35	6.90	6.90	6.90
19:35	6.90	6.90	6.90
19:36	6.90	6.90	6.90
19:36	6.90	6.90	6.90
19:37	6.90	6.90	6.90
19:37	6.90	6.90	6.90
19:37	6.90	6.90	6.90
19:38	6.90	6.90	6.90
19:38	6.90	6.90	6.90
19:38	6.90	6.90	6.90
19:39	6.90	6.90	6.90
19:39	6.90	6.90	6.90
19:39	6.90	6.90	6.90
19:40	6.90	6.90	6.90
19:40	6.90	6.90	6.90
19:41	6.90	6.90	6.90
19:41	6.90	6.90	6.90
19:41	6.90	6.90	6.90
19:42	6.90	6.90	6.90
19:42	6.90	6.90	6.90
21:54	6.90	6.90	6.90
21:54	6.90	6.90	6.90
21:55	6.90	6.90	6.90
21:55	6.90	6.90	6.90
21:56	6.90	6.90	6.90
21:56	6.90	6.90	6.90
21:56	6.90	6.90	6.90
21:57	6.90	6.90	6.90
21:57	6.90	6.90	6.90
21:57	6.90	6.90	6.90
21:58	6.90	6.90	6.90
21:58	6.90	6.90	6.90
21:59	6.90	6.90	6.90
21:59	6.90	6.90	6.90
21:59	6.90	6.90	6.90
22:00	6.90	6.90	6.90
22:00	6.90	6.90	6.90
22:00	6.90	6.90	6.90
22:01	6.90	6.90	6.90
22:01	6.90	6.90	6.90
22:01	6.90	6.90	6.90
22:02	6.90	6.90	6.90
22:02	6.90	6.90	6.90
22:03	6.90	6.90	6.90
22:03	6.90	6.90	6.90
22:04	6.90	6.90	6.90
22:04	6.90	6.90	6.90
23:53	6.90	6.90	14.2
23:53	6.90	6.90	14.2
23:54	6.90	6.90	14.2
23:54	6.90	6.90	14.2
23:54	6.90	6.90	14.2
23:55	6.90	6.90	14.2
23:55	6.90	6.90	14.2
23:55	6.90	6.90	14.2
23:56	6.90	6.90	14.2
23:56	6.90	6.90	14.2
23:57	6.90	6.90	14.2
23:57	6.90	6.90	14.2
23:57	6.90	6.90	14.2
23:58	6.90	6.90	14.2
23:58	6.90	6.90	14.2
23:58	6.90	6.90	14.2
23:59	6.90	6.90	14.2
23:59	6.90	6.90	14.2
00:00	6.90	6.90	14.2
00:00	6.90	6.90	14.2
00:00	6.90	6.90	14.2
00:01	6.90	6.90	14.2
00:01	6.90	6.90	14.2
00:01	6.90	6.90	14.2
00:02	6.90	6.90	14.2
00:02	6.90	6.90	14.2
00:02	6.90	6.90	14.2
00:03	6.90	6.90	14.2
00:03	6.90	6.90	14.2
00:04	6.90	6.90	14.2
00:04	6.90	6.90	14.2
00:04	6.90	6.90	14.2
00:05	6.90	6.90	14.2
00:05	6.90	6.90	14.2
00:05	6.90	6.90	14.2
00:06	6.90	6.90	14.2
00:06	6.90	6.90	14.2
00:06	6.90	6.90	14.2
00:07	6.90	6.90	14.2
00:07	6.90	6.90	14.2
